291637	252719	NEXT_STATE	252720
116366	3249	REF0	100957
52948	43688	NEXT_STEP	43689
379817	319684	NEXT_STEP	319685
273734	218271	REF0	238489
788143	647581	NEXT_STATE	647582
267589	48680	REF1	233478
435592	365136	NEXT_STEP	365137
641844	528064	NEXT_STEP	528065
635595	410076	REF0	522787
251758	219621	NEXT_STATE	219622
547429	446658	PROOF	446890
410894	337717	REF1	344200
580183	471800	NEXT_STATE	471801
560348	576	REF1	456320
531161	435003	NEXT_STATE	435007
281685	245029	NEXT_STATE	245030
453891	378768	NEXT_STEP	378769
178965	156946	NEXT_STATE	156947
569559	462984	NEXT_STATE	462986
453626	378576	NEXT_STATE	378578
693894	569311	NEXT_STATE	569312
1088	1074	NEXT_STATE	1076
371299	313128	NEXT_STEP	313129
439548	368155	NEXT_STEP	368156
385794	324207	NEXT_STATE	324208
648278	532826	NEXT_STEP	532838
460317	383363	REF0	383745
248365	116339	REF1	217105
170675	150223	PROOF	150261
329073	182309	REF0	282366
559904	2485	REF0	455994
34091	26165	NEXT_STEP	26166
38536	30248	NEXT_STATE	30251
334422	2903	REF1	286944
350732	2279	REF1	298554
783389	641781	NEXT_STATE	641783
277283	241163	NEXT_STATE	241164
673652	129437	REF1	552456
543085	442275	PROOF	443560
214390	4822	REF0	185369
597763	485835	NEXT_STATE	485837
691949	567628	NEXT_STATE	567629
194642	169982	NEXT_STATE	169983
239503	15837	REF0	209139
739266	607707	NEXT_STATE	607708
190681	166187	PROOF	166535
540151	436345	REF0	441513
201759	174704	PROOF	175709
11433	9558	NEXT_STATE	9560
44488	35770	NEXT_STATE	35774
333013	285512	REF0	285511
284287	247025	REF0	247197
146049	130695	NEXT_STATE	130696
424843	11412	REF1	355981
326101	279738	PROOF	280003
625765	513399	NEXT_STEP	513400
388648	237035	REF0	326234
786068	642749	REF1	643965
499670	412247	NEXT_STEP	412248
577370	469019	NEXT_STATE	469020
355488	302099	NEXT_STEP	302100
333332	285801	NEXT_STEP	285802
114194	99317	NEXT_STATE	99318
293485	253088	REF0	254186
192567	168086	NEXT_STATE	168087
607175	494925	REF1	495135
534252	134795	REF0	437519
238820	208092	PROOF	208527
141153	126917	NEXT_STEP	126918
477166	98580	REF0	396381
573791	30622	REF0	465892
783393	641355	PROOF	641771
536852	439153	NEXT_STATE	439154
216489	26807	REF1	186993
558534	454520	PROOF	454981
161189	142160	NEXT_STEP	142161
114961	99900	NEXT_STATE	99902
336525	288502	NEXT_STATE	288503
341178	291949	NEXT_STEP	291950
748833	615566	NEXT_STEP	615568
330162	166792	REF1	283288
772758	633396	NEXT_STATE	633397
530772	311021	REF0	434754
551069	2037	REF0	449443
42837	34318	PROOF	34340
621209	509026	NEXT_STEP	509027
509449	419768	NEXT_STEP	419770
182057	159598	NEXT_STEP	159599
668380	547815	REF0	548036
162248	143183	NEXT_STATE	143184
382329	321563	NEXT_STATE	321564
273906	15985	REF0	238607
635619	45388	REF0	522803
162080	142978	NEXT_STEP	142983
423653	354430	REF0	354978
679656	180813	PROOF	557338
274813	239340	NEXT_STATE	239341
416920	21082	REF0	349079
751430	617422	NEXT_STEP	617429
297271	257063	NEXT_STEP	257064
81064	1500	REF1	69791
304381	262497	NEXT_STATE	262498
142476	2517	REF0	128006
777497	10229	REF0	637278
706860	580760	NEXT_STATE	580761
297489	257220	REF0	257219
513092	422327	NEXT_STATE	422328
785739	643784	NEXT_STATE	643786
331526	284288	NEXT_STATE	284290
54521	45450	NEXT_STEP	45452
771995	632747	NEXT_STATE	632748
539030	440782	NEXT_STEP	440784
695765	570942	NEXT_STEP	570950
188480	74126	REF1	164875
378863	319031	NEXT_STATE	319032
518680	426171	NEXT_STATE	426174
269919	235367	NEXT_STEP	235376
383871	322639	NEXT_STATE	322640
208666	181165	NEXT_STEP	181166
219733	190314	NEXT_STATE	190315
231744	202433	NEXT_STEP	202434
183682	160858	REF0	160857
340836	291683	NEXT_STATE	291685
786016	642777	REF0	643942
587448	478008	NEXT_STEP	478009
649225	533624	NEXT_STEP	533625
262436	229348	NEXT_STATE	229349
100874	88145	NEXT_STEP	88146
389174	143981	REF0	326695
1011	1015	NEXT_STEP	1016
117423	101861	NEXT_STEP	101862
35947	27793	NEXT_STATE	27795
115323	96563	REF1	100198
219420	189365	NEXT_STATE	189367
551824	450063	NEXT_STEP	450069
546740	446368	NEXT_STEP	446369
568617	462346	NEXT_STATE	462347
740857	609018	NEXT_STEP	609019
675089	184826	PROOF	553623
566260	129327	REF0	460560
4099	3746	REF1	3745
50111	40354	NEXT_STATE	40355
683054	560141	NEXT_STATE	560142
654509	537806	NEXT_STEP	537807
670685	550040	NEXT_STATE	550044
647109	532038	NEXT_STATE	532039
418999	350830	NEXT_STEP	350831
571381	464285	NEXT_STATE	464286
286309	248893	NEXT_STATE	248894
429578	360430	NEXT_STEP	360431
58573	49012	NEXT_STATE	49013
291015	252270	NEXT_STEP	252271
283361	240525	REF0	246496
697216	572218	NEXT_STEP	572220
629304	517249	NEXT_STATE	517250
769071	630107	NEXT_STATE	630108
304014	262228	NEXT_STEP	262230
716389	589277	NEXT_STATE	589279
574295	466236	NEXT_STATE	466237
206057	179315	NEXT_STEP	179316
154550	137097	NEXT_STATE	137098
616331	504023	REF1	504104
108913	95105	NEXT_STATE	95106
521357	249867	PROOF	428084
412568	345918	NEXT_STEP	345919
67613	57259	NEXT_STATE	57261
647850	532161	REF0	532531
667453	547477	NEXT_STATE	547478
301008	259953	NEXT_STATE	259955
428201	359191	NEXT_STEP	359192
775656	635496	PROOF	635894
175080	153859	NEXT_STEP	153860
27040	21126	NEXT_STEP	21127
370869	16401	REF0	312789
635597	522787	NEXT_STATE	522788
359179	304626	NEXT_STEP	304627
636181	522932	REF0	523333
153954	136668	NEXT_STATE	136671
556921	427054	REF0	453788
734190	603721	NEXT_STEP	603722
603549	491698	NEXT_STEP	491699
457113	381198	REF0	381216
640879	527185	NEXT_STEP	527186
513812	423022	NEXT_STATE	423023
172693	9517	REF0	152011
174930	153551	PROOF	153721
541968	14901	REF1	442812
65116	54534	NEXT_STEP	54538
220325	191797	NEXT_STEP	191798
718743	590930	PROOF	591421
243760	212797	NEXT_STATE	212798
372187	313795	NEXT_STATE	313796
105454	61831	REF0	92169
768210	629324	NEXT_STATE	629325
775951	113534	REF0	636248
96107	84158	NEXT_STATE	84160
607019	493923	REF1	495051
33988	26049	NEXT_STEP	26050
49830	40158	NEXT_STATE	40160
653856	537269	NEXT_STATE	537270
129022	113629	NEXT_STEP	113630
625796	101093	REF0	513423
681745	559040	NEXT_STATE	559042
183810	111482	REF0	160942
107652	94170	NEXT_STATE	94171
216852	187111	REF0	187248
720488	592597	NEXT_STATE	592598
486032	402956	NEXT_STATE	402959
142845	128288	NEXT_STEP	128294
106	100	NEXT_STEP	101
487914	404410	NEXT_STATE	404411
390207	327461	NEXT_STATE	327462
378776	318977	NEXT_STATE	318979
477124	396334	NEXT_STATE	396335
304310	6056	REF0	262445
697549	572552	NEXT_STATE	572553
397573	334406	NEXT_STATE	334407
188465	164860	NEXT_STATE	164861
43131	34557	NEXT_STATE	34558
696709	571829	NEXT_STATE	571830
714158	587446	NEXT_STATE	587448
570669	129208	REF1	463750
646168	531378	NEXT_STATE	531379
520666	427516	NEXT_STEP	427517
125322	109435	NEXT_STEP	109436
303993	261986	PROOF	262209
411997	345419	REF0	345533
474740	394762	NEXT_STATE	394765
293960	254599	NEXT_STATE	254600
467507	388963	NEXT_STEP	388970
588303	478668	NEXT_STATE	478669
570763	138847	REF1	463793
549995	448696	NEXT_STATE	448697
446630	373462	NEXT_STATE	373463
73967	59755	REF1	63049
413565	346656	NEXT_STEP	346657
789560	649143	NEXT_STEP	649144
362251	16204	REF1	306859
736476	605495	NEXT_STATE	605496
446061	372752	NEXT_STEP	372753
672581	551761	NEXT_STATE	551762
668040	547807	NEXT_STEP	547814
307812	265353	NEXT_STEP	265354
46639	37336	NEXT_STATE	37337
289215	250993	NEXT_STATE	250994
70658	6421	REF0	59933
323587	194554	REF1	277543
367573	310757	NEXT_STATE	310758
184201	161345	NEXT_STEP	161346
635876	523118	NEXT_STATE	523119
729018	599892	NEXT_STATE	599893
72180	8926	REF1	61413
69132	58514	NEXT_STATE	58516
675042	553563	PROOF	553576
318929	273657	NEXT_STATE	273658
241127	210468	REF1	210466
350196	298204	NEXT_STATE	298205
80055	69016	NEXT_STATE	69017
43026	8492	REF0	34480
131525	116077	NEXT_STEP	116078
436172	365653	NEXT_STEP	365658
78643	10603	REF1	67986
40097	31185	PROOF	31506
235626	205807	NEXT_STEP	205808
607063	495076	NEXT_STEP	495077
614917	502539	NEXT_STEP	502540
51968	42092	PROOF	42172
524030	250018	REF0	429998
620191	508122	NEXT_STEP	508123
493784	408148	NEXT_STEP	408150
665230	545799	NEXT_STEP	545800
391439	62235	REF1	328604
601729	489864	REF0	489863
763723	624900	REF1	625794
347742	296572	NEXT_STATE	296574
298465	257947	NEXT_STATE	257948
373543	314983	NEXT_STEP	314984
204915	178442	NEXT_STEP	178443
665971	546416	NEXT_STATE	546417
765611	627353	NEXT_STATE	627354
119609	103613	NEXT_STEP	103615
417638	71424	REF1	349622
503345	415047	NEXT_STATE	415049
149878	132990	PROOF	133530
335102	287413	NEXT_STEP	287414
302579	261168	NEXT_STATE	261169
468569	389775	NEXT_STEP	389776
528275	433027	NEXT_STATE	433032
42291	33585	NEXT_STATE	33587
384953	323064	PROOF	323519
680721	558245	NEXT_STEP	558247
757555	621660	NEXT_STEP	621661
651261	22858	PROOF	535226
321029	5675	REF0	275404
451097	376805	NEXT_STATE	376807
326058	279976	NEXT_STATE	279977
363802	307985	NEXT_STATE	307986
43740	35019	NEXT_STATE	35021
463151	7020	REF1	385795
32970	25325	NEXT_STATE	25327
533920	436877	REF1	436876
127651	111970	NEXT_STEP	111971
285821	248498	NEXT_STEP	248499
577118	468834	NEXT_STATE	468835
206699	6723	REF0	179817
621672	509528	NEXT_STEP	509529
466985	388551	NEXT_STEP	388552
54998	7533	REF0	45797
292854	253644	NEXT_STEP	253645
180836	2555	REF1	158479
317737	121	REF0	272762
327535	280420	REF1	281299
307581	265177	NEXT_STATE	265178
426474	357621	NEXT_STATE	357622
228938	199951	NEXT_STATE	199952
764999	626963	NEXT_STEP	626966
118663	102830	NEXT_STATE	102831
188249	164716	NEXT_STEP	164718
53543	44551	REF0	44550
525722	132174	REF0	431081
516996	60295	REF1	425162
347895	296683	NEXT_STATE	296684
459675	383147	NEXT_STEP	383149
667361	547436	NEXT_STATE	547437
489095	405051	NEXT_STEP	405052
63240	53034	NEXT_STEP	53035
12136	10004	NEXT_STEP	10005
31326	24183	NEXT_STEP	24184
598613	486703	NEXT_STATE	486704
349865	298012	NEXT_STATE	298013
611447	498212	PROOF	498389
713361	586915	NEXT_STATE	586916
436663	366002	NEXT_STATE	366003
162694	143652	NEXT_STATE	143658
695982	571162	NEXT_STATE	571163
154085	136763	NEXT_STATE	136765
685228	562012	NEXT_STATE	562013
504749	14901	REF1	416139
404243	338875	REF0	339358
218551	188465	NEXT_STEP	188466
14491	11601	REF1	11782
563896	458985	NEXT_STATE	458986
757259	621462	NEXT_STATE	621463
683351	560399	NEXT_STATE	560400
89335	35014	REF0	77911
311792	57366	REF0	268464
507567	418359	NEXT_STATE	418361
699997	574610	NEXT_STATE	574611
43861	35161	NEXT_STEP	35162
523379	429511	NEXT_STATE	429513
557609	454264	NEXT_STEP	454267
456473	3627	REF1	380720
254703	221216	PROOF	222008
728549	599564	NEXT_STATE	599566
590633	480314	NEXT_STEP	480315
461459	71351	REF0	384498
586730	477505	NEXT_STEP	477506
388583	29371	REF0	326190
62291	52001	REF1	52000
660561	532594	REF0	542222
32128	24761	NEXT_STATE	24763
319840	274355	NEXT_STEP	274358
274905	239403	NEXT_STEP	239404
572823	6797	REF0	465336
600259	488390	NEXT_STATE	488391
499601	412197	NEXT_STEP	412202
397084	333670	NEXT_STEP	333673
686382	562606	REF0	563096
428336	359319	NEXT_STATE	359320
97733	85454	NEXT_STEP	85455
433825	363725	NEXT_STATE	363726
288160	250144	REF0	250143
715883	588864	NEXT_STATE	588866
36871	28698	NEXT_STATE	28699
89598	78117	NEXT_STEP	78122
56558	47187	NEXT_STATE	47188
298044	227003	REF1	257624
190958	7854	REF0	166713
494835	408882	NEXT_STATE	408883
383872	322639	NEXT_STATE	322641
528849	433396	NEXT_STATE	433397
684000	560897	NEXT_STATE	560899
715234	588392	NEXT_STEP	588393
526587	431806	NEXT_STEP	431808
25780	19902	REF0	20063
588749	478928	NEXT_STATE	478930
551629	449955	NEXT_STEP	449956
203735	177481	NEXT_STATE	177482
78870	68131	REF0	68130
311484	268262	NEXT_STEP	268263
202242	176133	PROOF	176186
705095	579481	NEXT_STEP	579482
578791	464658	PROOF	470083
149579	133303	NEXT_STEP	133304
739987	608280	NEXT_STATE	608281
722802	594570	NEXT_STEP	594572
249070	217527	NEXT_STATE	217528
558149	454708	NEXT_STEP	454709
195958	171129	NEXT_STATE	171130
722027	593904	PROOF	593962
565302	416371	REF1	459884
636886	523803	NEXT_STEP	523805
534211	437489	NEXT_STEP	437490
681468	558883	NEXT_STATE	558884
207907	180607	NEXT_STATE	180608
518086	425771	NEXT_STATE	425772
558276	454809	NEXT_STEP	454810
43035	34482	NEXT_STATE	34485
564913	459627	NEXT_STATE	459628
179560	27208	REF1	157416
3424	3183	NEXT_STEP	3184
141866	127488	NEXT_STATE	127489
364455	308421	NEXT_STEP	308424
230424	201078	NEXT_STATE	201079
251851	219449	PROOF	219623
540345	441615	NEXT_STEP	441625
496845	410301	REF1	410351
302634	261205	NEXT_STEP	261206
785086	38019	REF0	643347
621150	508981	NEXT_STEP	508983
643740	529301	NEXT_STATE	529302
160466	141087	PROOF	141483
219311	189269	NEXT_STATE	189270
501203	376384	REF0	413336
15117	12252	NEXT_STATE	12253
487242	403975	NEXT_STEP	403976
628933	516758	REF0	516791
717540	167534	REF0	590284
738036	606840	NEXT_STATE	606841
544627	444631	NEXT_STATE	444632
371254	313070	NEXT_STATE	313071
480420	398944	NEXT_STEP	398945
554025	451774	NEXT_STATE	451775
436518	365906	NEXT_STEP	365913
702264	577321	NEXT_STATE	577323
700924	575615	NEXT_STEP	575620
672997	127433	PROOF	552002
654362	397001	REF0	537708
43452	34783	NEXT_STEP	34791
401641	337622	NEXT_STATE	337623
626980	514714	NEXT_STATE	514715
208537	180945	REF0	181090
583828	475185	NEXT_STATE	475186
704036	578693	NEXT_STATE	578694
348487	711	REF0	297090
317801	2477	REF0	272890
750304	371403	REF0	616493
196705	171660	NEXT_STATE	171661
731600	602047	NEXT_STATE	602048
329456	121	REF1	282648
79204	21177	PROOF	68329
221308	192572	REF0	192760
45089	36276	NEXT_STATE	36277
303449	12761	REF1	261809
716478	589225	PROOF	589334
717519	590192	REF1	590247
22926	18034	NEXT_STATE	18035
130150	3006	REF1	114801
193295	79114	REF0	168808
326321	280145	NEXT_STATE	280146
675506	553998	NEXT_STATE	553999
383905	208968	REF0	322664
604172	492227	NEXT_STATE	492230
284444	63865	REF0	247285
791297	650363	NEXT_STEP	650364
536862	439158	NEXT_STEP	439159
548386	447581	NEXT_STEP	447584
522182	134706	REF0	428606
792057	648144	REF0	651094
247103	215813	NEXT_STATE	215814
336899	288740	NEXT_STATE	288741
101864	89182	NEXT_STATE	89183
749344	615920	NEXT_STEP	615921
722148	594039	NEXT_STEP	594047
545559	445453	NEXT_STATE	445455
311364	268178	NEXT_STATE	268180
650962	534999	NEXT_STEP	535000
533655	436364	PROOF	436669
137069	122734	REF0	122762
460039	383557	NEXT_STEP	383558
526350	431645	NEXT_STEP	431646
498963	411650	REF0	411852
127548	111890	NEXT_STATE	111891
465541	387463	NEXT_STATE	387465
376169	316954	NEXT_STEP	316955
757031	621208	NEXT_STEP	621209
585363	476361	NEXT_STEP	476362
781894	640453	NEXT_STEP	640455
406297	340886	NEXT_STATE	340887
698416	573193	REF0	573192
295180	255401	NEXT_STEP	255402
90550	79149	NEXT_STEP	79150
632463	520170	NEXT_STEP	520171
656863	867	REF1	539447
768537	629677	NEXT_STATE	629678
430764	361394	NEXT_STEP	361395
65808	55261	NEXT_STATE	55262
638465	525007	NEXT_STATE	525008
272384	236939	PROOF	237608
50011	40281	NEXT_STEP	40284
57763	48284	NEXT_STEP	48285
11634	9689	NEXT_STATE	9690
232731	202389	PROOF	203066
49964	40245	NEXT_STEP	40247
380861	320431	NEXT_STATE	320432
510583	420164	REF0	420527
209305	181688	NEXT_STATE	181689
109268	95355	NEXT_STATE	95356
761795	5226	REF0	624577
313378	16149	REF1	269535
527713	432567	NEXT_STEP	432569
559726	431487	REF1	455880
383364	322261	NEXT_STEP	322262
783640	641950	NEXT_STEP	641951
480329	398835	NEXT_STATE	398836
690406	566454	NEXT_STEP	566463
388824	326383	NEXT_STEP	326384
320764	275210	NEXT_STATE	275211
568398	462209	NEXT_STEP	462210
567678	461064	REF0	461710
111853	3597	REF1	97569
587023	477707	NEXT_STEP	477708
178927	156921	NEXT_STATE	156922
206482	179563	NEXT_STEP	179564
759766	623149	NEXT_STEP	623153
192164	167656	REF0	167808
771042	632095	NEXT_STEP	632096
146867	46322	REF1	131270
193330	858	REF1	168830
172978	152264	NEXT_STATE	152268
311816	268480	NEXT_STEP	268481
790886	2501	REF0	650108
279108	242803	NEXT_STATE	242804
90397	78990	NEXT_STATE	78991
357747	303692	NEXT_STEP	303693
186119	161802	PROOF	162833
437066	366246	NEXT_STEP	366247
140144	125797	REF1	125796
654970	538109	NEXT_STEP	538112
451217	376883	NEXT_STATE	376884
334022	286355	NEXT_STATE	286356
89240	72771	REF0	77857
386353	324581	NEXT_STATE	324583
44707	35948	NEXT_STEP	35949
407653	342001	NEXT_STATE	342002
258666	225798	NEXT_STEP	225799
413788	346814	NEXT_STEP	346821
128257	112724	NEXT_STATE	112725
671747	550921	NEXT_STEP	550922
767859	628892	REF1	629076
521016	427859	NEXT_STATE	427860
583539	474809	NEXT_STEP	474810
486610	121	REF1	403342
64239	53889	NEXT_STEP	53891
760759	623935	NEXT_STEP	623936
782651	640937	NEXT_STEP	640938
542297	443018	NEXT_STATE	443019
701136	5568	REF1	575791
198324	173071	NEXT_STEP	173073
685697	562341	NEXT_STATE	562343
334754	287162	NEXT_STEP	287163
209390	4551	REF0	181781
152060	134703	PROOF	135288
248461	217154	NEXT_STATE	217156
211790	183630	NEXT_STATE	183631
635883	38047	REF1	523125
37615	29217	PROOF	29464
291436	252573	NEXT_STATE	252575
110244	96173	NEXT_STEP	96174
290168	177685	REF0	251707
129980	114679	NEXT_STATE	114680
278033	241738	NEXT_STATE	241739
736270	605172	PROOF	605212
145178	129900	NEXT_STATE	129901
735538	604624	NEXT_STEP	604625
323987	83381	REF0	277855
634462	521889	NEXT_STEP	521892
271210	236267	NEXT_STEP	236269
755678	620321	REF0	620320
173339	4321	REF1	152520
537193	437037	REF1	439397
140405	124841	REF0	125957
57857	48417	NEXT_STEP	48418
95551	83748	NEXT_STEP	83749
291758	252820	NEXT_STATE	252821
122490	106234	NEXT_STATE	106236
235967	206222	NEXT_STATE	206223
43781	35057	NEXT_STEP	35058
791773	650900	NEXT_STEP	650901
507191	133058	REF1	418103
188731	165050	NEXT_STATE	165052
541332	428467	PROOF	442368
390374	12258	REF1	327559
401879	274431	REF0	337774
439912	155845	REF1	368425
279507	243148	NEXT_STEP	243149
21579	16936	NEXT_STEP	16937
482576	400817	NEXT_STATE	400818
534528	437692	NEXT_STATE	437693
309758	266930	NEXT_STEP	266931
577333	130400	PROOF	468985
648603	533021	REF0	533107
158144	139589	PROOF	139747
103442	90528	NEXT_STATE	90529
320056	274452	PROOF	274549
592191	481477	NEXT_STATE	481478
635794	523053	NEXT_STATE	523054
100536	87645	NEXT_STEP	87646
293634	254305	NEXT_STATE	254308
665174	8499	REF1	545764
378937	319078	NEXT_STEP	319079
448279	374583	REF1	374582
672011	551157	NEXT_STEP	551159
122619	106361	NEXT_STEP	106362
352948	300027	NEXT_STEP	300028
441304	369406	NEXT_STEP	369409
149339	133117	NEXT_STATE	133119
366900	310287	NEXT_STATE	310288
85501	74033	REF1	74161
560523	456422	NEXT_STEP	456423
352451	299690	NEXT_STATE	299692
359573	304901	NEXT_STEP	304903
773864	634351	NEXT_STEP	634352
735234	2927	REF0	604444
450064	375857	NEXT_STEP	375858
530883	434822	NEXT_STEP	434823
249277	217653	NEXT_STEP	217655
737237	605943	NEXT_STEP	605944
308525	265896	NEXT_STATE	265898
580859	472542	NEXT_STEP	472543
505532	416634	PROOF	416755
383656	322512	NEXT_STEP	322513
301996	260326	REF0	260736
163456	144307	NEXT_STATE	144308
324295	276135	REF0	278175
736786	113798	REF1	605694
11244	9441	NEXT_STATE	9442
550927	236885	REF0	449351
524347	430196	NEXT_STEP	430197
728870	599776	NEXT_STEP	599787
370710	312697	NEXT_STEP	312699
1466	1413	NEXT_STATE	1414
649918	534148	NEXT_STEP	534149
147574	131734	NEXT_STEP	131735
191796	167471	NEXT_STATE	167472
376012	316843	NEXT_STEP	316844
209339	181746	NEXT_STATE	181747
579168	470591	NEXT_STEP	470592
97836	85524	NEXT_STEP	85527
130534	115111	NEXT_STATE	115113
613008	499812	REF1	499934
128611	7416	REF0	113302
647323	858	REF0	532204
698573	572869	PROOF	573481
140155	125799	NEXT_STEP	125800
316078	271588	NEXT_STEP	271589
194617	169961	NEXT_STEP	169962
716468	589224	PROOF	589313
356253	294717	REF1	302651
447001	20212	REF1	373721
119658	103646	NEXT_STATE	103648
436825	366101	NEXT_STEP	366102
722228	594103	NEXT_STEP	594105
289877	251447	NEXT_STEP	251455
625201	512763	NEXT_STEP	512774
786375	644158	NEXT_STEP	644159
254012	135645	REF0	221531
147654	36	REF0	131780
12678	10335	NEXT_STEP	10336
232152	197305	REF0	202729
355855	302357	NEXT_STATE	302359
1946	1849	NEXT_STEP	1850
751076	6421	REF1	617198
388777	326350	NEXT_STEP	326351
274064	238728	REF0	238727
154222	481	REF0	136861
374983	316123	NEXT_STATE	316124
30412	23510	NEXT_STATE	23512
524238	430136	NEXT_STATE	430137
516683	424920	NEXT_STEP	424921
523529	429618	NEXT_STATE	429620
761469	624431	NEXT_STEP	624432
332555	280280	REF0	285210
604888	492861	NEXT_STATE	492862
545588	5568	REF0	445545
148605	132442	NEXT_STATE	132444
483770	401632	NEXT_STATE	401633
366513	309960	NEXT_STATE	309961
592668	481693	REF0	481766
339959	290996	NEXT_STEP	290999
167765	147851	NEXT_STATE	147852
791624	648909	REF0	650791
61986	51793	NEXT_STEP	51794
157526	15117	REF0	139345
758911	389116	REF0	622587
447888	374318	NEXT_STATE	374319
686465	562629	REF0	563146
756491	620830	NEXT_STEP	620831
739909	4285	REF1	608230
739543	605989	REF1	607883
703125	577996	NEXT_STEP	577997
23720	18497	NEXT_STEP	18498
547374	446857	NEXT_STEP	446858
456395	380669	NEXT_STATE	380670
276579	240449	PROOF	240495
165482	145841	NEXT_STATE	145842
309678	266881	NEXT_STEP	266882
637413	524279	NEXT_STEP	524280
782347	640728	NEXT_STEP	640729
196669	171640	REF1	171639
12995	10414	PROOF	10607
646097	531200	PROOF	531287
507512	4289	REF1	418320
751120	189191	REF0	617230
485159	402033	REF1	402445
437118	366335	NEXT_STEP	366336
362001	306653	NEXT_STATE	306655
94793	83081	NEXT_STATE	83082
348925	297392	NEXT_STATE	297393
80828	69607	NEXT_STEP	69608
726978	597956	NEXT_STEP	597958
209144	168043	REF1	181548
472936	20774	REF1	393007
465637	387522	NEXT_STATE	387527
150755	134172	NEXT_STATE	134175
117119	34100	REF1	101672
257754	225162	NEXT_STEP	225163
595542	483755	NEXT_STATE	483756
786329	644122	NEXT_STATE	644123
173124	152388	NEXT_STATE	152390
545266	445218	NEXT_STATE	445219
123512	107536	NEXT_STATE	107537
317267	16124	REF1	272429
378045	318325	REF0	318396
605196	493285	NEXT_STEP	493286
658181	540394	NEXT_STEP	540395
252753	220378	NEXT_STEP	220379
592652	481756	NEXT_STEP	481757
253435	220930	NEXT_STEP	220932
29936	23058	PROOF	23235
557490	454190	NEXT_STATE	454191
